t[us];I[A];U[V];P[W];calka
8676;-11,81;2,559;-30,22;-15,11
8677;-11,42;2,48;-28,32;-14,16
8678;-11,02;2,441;-26,9;-13,45
8679;-11,02;2,48;-27,33;-13,66
8680;-11,81;2,52;-29,76;-14,88
8681;-12,2;2,559;-31,22;-15,61
8682;-11,42;2,48;-28,32;-14,16
8683;-10,63;2,441;-25,95;-12,98
8684;-11,02;2,48;-27,33;-13,66
8685;-11,42;2,559;-29,22;-14,61
8686;-11,81;2,52;-29,76;-14,88
8687;-11,42;2,48;-28,32;-14,16
8688;-10,63;2,441;-25,95;-12,98
8689;-11,02;2,48;-27,33;-13,66
8690;-11,81;2,559;-30,22;-15,11
8691;-11,81;2,559;-30,22;-15,11
8692;-11,42;2,48;-28,32;-14,16
8693;-11,02;2,441;-26,9;-13,45
8694;-11,02;2,48;-27,33;-13,66
8695;-11,42;2,48;-28,32;-14,16
8696;-11,81;2,559;-30,22;-15,11
8697;-11,42;2,441;-27,88;-13,94
8698;-11,02;2,402;-26,47;-13,24
8699;-10,63;2,441;-25,95;-12,98
8700;-11,81;2,52;-29,76;-14,88
8701;-11,81;2,559;-30,22;-15,11
8702;-11,42;2,48;-28,32;-14,16
8703;-11,02;2,441;-26,9;-13,45
8704;-11,02;2,441;-26,9;-13,45
8705;-11,81;2,48;-29,29;-14,64
8706;-11,81;2,559;-30,22;-15,11
8707;-11,42;2,441;-27,88;-13,94
8708;-11,02;2,441;-26,9;-13,45
8709;-11,02;2,48;-27,33;-13,66
8710;-11,42;2,52;-28,78;-14,39
8711;-11,81;2,559;-30,22;-15,11
8712;-11,42;2,48;-28,32;-14,16
8713;-10,63;2,441;-25,95;-12,98
8714;-11,02;2,441;-26,9;-13,45
8715;-11,42;2,52;-28,78;-14,39
8716;-11,81;2,559;-30,22;-15,11
8717;-11,42;2,48;-28,32;-14,16
8718;-10,63;2,441;-25,95;-12,98
8719;-11,02;2,48;-27,33;-13,66
8720;-11,81;2,48;-29,29;-14,64
8721;-11,42;2,48;-28,32;-14,16
8722;-11,42;2,48;-28,32;-14,16
8723;-10,63;2,441;-25,95;-12,98
8724;-11,02;2,48;-27,33;-13,66
8725;-11,42;2,52;-28,78;-14,39
8726;-11,81;2,52;-29,76;-14,88
8727;-11,42;2,48;-28,32;-14,16
8728;-11,02;2,441;-26,9;-13,45
8729;-10,63;2,441;-25,95;-12,98
8730;-11,42;2,52;-28,78;-14,39
8731;-11,81;2,48;-29,29;-14,64
8732;-11,42;2,48;-28,32;-14,16
8733;-11,02;2,441;-26,9;-13,45
8734;-11,02;2,441;-26,9;-13,45
8735;-11,42;2,52;-28,78;-14,39
8736;-11,81;2,52;-29,76;-14,88
8737;-11,42;2,48;-28,32;-14,16
8738;-11,02;2,441;-26,9;-13,45
8739;-10,63;2,441;-25,95;-12,98
8740;-11,42;2,48;-28,32;-14,16
8741;-11,81;2,52;-29,76;-14,88
8742;-11,42;2,441;-27,88;-13,94
8743;-11,02;2,402;-26,47;-13,24
8744;-11,02;2,48;-27,33;-13,66
8745;-11,42;2,559;-29,22;-14,61
8746;-11,81;2,48;-29,29;-14,64
8747;-11,42;2,441;-27,88;-13,94
8748;-10,63;2,402;-25,53;-12,76
8749;-10,63;2,441;-25,95;-12,98
8750;-11,81;2,48;-29,29;-14,64
8751;-11,81;2,48;-29,29;-14,64
8752;-11,42;2,48;-28,32;-14,16
8753;-11,02;2,441;-26,9;-13,45
8754;-11,02;2,441;-26,9;-13,45
8755;-11,81;2,48;-29,29;-14,64
8756;-12,2;2,559;-31,22;-15,61
8757;-11,42;2,48;-28,32;-14,16
8758;-11,02;2,441;-26,9;-13,45
8759;-10,63;2,48;-26,36;-13,18
8760;-11,42;2,52;-28,78;-14,39
8761;-12,2;2,559;-31,22;-15,61
8762;-11,42;2,48;-28,32;-14,16
8763;-10,63;2,441;-25,95;-12,98
8764;-11,02;2,441;-26,9;-13,45
8765;-11,42;2,52;-28,78;-14,39
8766;-11,81;2,52;-29,76;-14,88
8767;-11,42;2,48;-28,32;-14,16
8768;-11,02;2,441;-26,9;-13,45
8769;-10,63;2,402;-25,53;-12,76
8770;-11,81;2,48;-29,29;-14,64
8771;-11,81;2,52;-29,76;-14,88
8772;-11,42;2,48;-28,32;-14,16
8773;-11,02;2,441;-26,9;-13,45
8774;-11,02;2,441;-26,9;-13,45
8775;-11,42;2,52;-28,78;-14,39
8776;-11,81;2,52;-29,76;-14,88
8777;-11,42;2,441;-27,88;-13,94
8778;-11,02;2,441;-26,9;-13,45
8779;-10,63;2,441;-25,95;-12,98
8780;-11,42;2,48;-28,32;-14,16
8781;-11,81;2,52;-29,76;-14,88
8782;-11,81;2,48;-29,29;-14,64
8783;-11,02;2,441;-26,9;-13,45
8784;-10,63;2,441;-25,95;-12,98
8785;-11,42;2,48;-28,32;-14,16
8786;-11,42;2,52;-28,78;-14,39
8787;-11,42;2,48;-28,32;-14,16
8788;-11,42;2,402;-27,43;-13,72
8789;-10,63;2,441;-25,95;-12,98
8790;-11,42;2,48;-28,32;-14,16
8791;-11,81;2,52;-29,76;-14,88
8792;-11,42;2,48;-28,32;-14,16
8793;-11,02;2,402;-26,47;-13,24
8794;-10,63;2,48;-26,36;-13,18
8795;-11,42;2,48;-28,32;-14,16
8796;-11,81;2,48;-29,29;-14,64
8797;-11,81;2,441;-28,83;-14,42
8798;-11,02;2,402;-26,47;-13,24
8799;-11,02;2,402;-26,47;-13,24
8800;-11,42;2,48;-28,32;-14,16
8801;-11,81;2,48;-29,29;-14,64
8802;-11,42;2,48;-28,32;-14,16
8803;-11,02;2,402;-26,47;-13,24
8804;-10,63;2,441;-25,95;-12,98
8805;-11,81;2,48;-29,29;-14,64
8806;-11,42;2,559;-29,22;-14,61
8807;-11,42;2,48;-28,32;-14,16
8808;-11,02;2,441;-26,9;-13,45
8809;-11,02;2,441;-26,9;-13,45
8810;-11,42;2,48;-28,32;-14,16
8811;-11,81;2,52;-29,76;-14,88
8812;-11,42;2,48;-28,32;-14,16
8813;-11,02;2,441;-26,9;-13,45
8814;-11,02;2,441;-26,9;-13,45
8815;-11,81;2,48;-29,29;-14,64
8816;-11,42;2,52;-28,78;-14,39
8817;-11,42;2,48;-28,32;-14,16
8818;-11,02;2,441;-26,9;-13,45
8819;-10,63;2,441;-25,95;-12,98
8820;-11,42;2,48;-28,32;-14,16
8821;-11,81;2,52;-29,76;-14,88
8822;-11,42;2,48;-28,32;-14,16
8823;-10,63;2,402;-25,53;-12,76
8824;-10,63;2,441;-25,95;-12,98
8825;-11,42;2,48;-28,32;-14,16
8826;-11,81;2,48;-29,29;-14,64
8827;-11,42;2,48;-28,32;-14,16
8828;-10,63;2,402;-25,53;-12,76
8829;-10,63;2,402;-25,53;-12,76
8830;-11,42;2,48;-28,32;-14,16
8831;-11,81;2,559;-30,22;-15,11
8832;-11,42;2,48;-28,32;-14,16
8833;-10,63;2,441;-25,95;-12,98
8834;-10,63;2,441;-25,95;-12,98
8835;-11,42;2,48;-28,32;-14,16
8836;-12,2;2,52;-30,74;-15,37
8837;-11,81;2,48;-29,29;-14,64
8838;-11,02;2,441;-26,9;-13,45
8839;-11,02;2,441;-26,9;-13,45
8840;-11,42;2,48;-28,32;-14,16
8841;-11,81;2,48;-29,29;-14,64
8842;-11,42;2,48;-28,32;-14,16
8843;-11,02;2,402;-26,47;-13,24
8844;-10,63;2,441;-25,95;-12,98
8845;-11,42;2,48;-28,32;-14,16
8846;-11,81;2,48;-29,29;-14,64
8847;-11,81;2,441;-28,83;-14,42
8848;-10,63;2,441;-25,95;-12,98
8849;-11,02;2,402;-26,47;-13,24
8850;-11,42;2,48;-28,32;-14,16
8851;-11,81;2,559;-30,22;-15,11
8852;-11,42;2,48;-28,32;-14,16
8853;-10,63;2,441;-25,95;-12,98
8854;-11,02;2,402;-26,47;-13,24
8855;-11,42;2,48;-28,32;-14,16
8856;-11,81;2,52;-29,76;-14,88
8857;-11,81;2,48;-29,29;-14,64
8858;-11,02;2,441;-26,9;-13,45
8859;-10,63;2,402;-25,53;-12,76
8860;-11,42;2,48;-28,32;-14,16
8861;-11,81;2,559;-30,22;-15,11
8862;-11,42;2,48;-28,32;-14,16
8863;-11,02;2,441;-26,9;-13,45
8864;-11,02;2,441;-26,9;-13,45
8865;-11,42;2,48;-28,32;-14,16
8866;-11,81;2,48;-29,29;-14,64
8867;-11,02;2,48;-27,33;-13,66
8868;-11,02;2,441;-26,9;-13,45
8869;-11,02;2,323;-25,6;-12,8
8870;-11,42;2,441;-27,88;-13,94
8871;-11,81;2,52;-29,76;-14,88
8872;-11,81;2,48;-29,29;-14,64
8873;-11,02;2,441;-26,9;-13,45
8874;-10,63;2,362;-25,11;-12,56
8875;-11,42;2,48;-28,32;-14,16
8876;-11,81;2,52;-29,76;-14,88
8877;-11,42;2,48;-28,32;-14,16
8878;-11,02;2,402;-26,47;-13,24
8879;-10,63;2,402;-25,53;-12,76
8880;-11,02;2,48;-27,33;-13,66
8881;-11,81;2,48;-29,29;-14,64
8882;-11,42;2,441;-27,88;-13,94
8883;-11,02;2,402;-26,47;-13,24
8884;-11,02;2,402;-26,47;-13,24
8885;-11,42;2,48;-28,32;-14,16
8886;-11,81;2,52;-29,76;-14,88
8887;-11,42;2,48;-28,32;-14,16
8888;-11,02;2,402;-26,47;-13,24
8889;-11,02;2,441;-26,9;-13,45
8890;-11,42;2,48;-28,32;-14,16
8891;-11,81;2,52;-29,76;-14,88
8892;-11,42;2,559;-29,22;-14,61
8893;-11,02;2,402;-26,47;-13,24
8894;-10,63;2,402;-25,53;-12,76
8895;-11,02;2,441;-26,9;-13,45
8896;-11,81;2,48;-29,29;-14,64
8897;-11,42;2,48;-28,32;-14,16
8898;-11,02;2,402;-26,47;-13,24
8899;-10,63;2,362;-25,11;-12,56
8900;-11,02;2,48;-27,33;-13,66
8901;-11,81;2,48;-29,29;-14,64
8902;-11,42;2,48;-28,32;-14,16
8903;-11,02;2,402;-26,47;-13,24
8904;-10,63;2,402;-25,53;-12,76
8905;-11,42;2,48;-28,32;-14,16
8906;-11,81;2,52;-29,76;-14,88
8907;-11,81;2,48;-29,29;-14,64
8908;-11,02;2,402;-26,47;-13,24
8909;-10,63;2,402;-25,53;-12,76
8910;-11,02;2,48;-27,33;-13,66
8911;-11,81;2,52;-29,76;-14,88
8912;-11,42;2,559;-29,22;-14,61
8913;-11,02;2,441;-26,9;-13,45
8914;-10,63;2,402;-25,53;-12,76
8915;-11,42;2,48;-28,32;-14,16
8916;-11,42;2,52;-28,78;-14,39
8917;-11,81;2,598;-30,68;-15,34
8918;-11,02;2,402;-26,47;-13,24
8919;-10,63;2,441;-25,95;-12,98
8920;-11,42;2,441;-27,88;-13,94
8921;-11,81;2,48;-29,29;-14,64
8922;-11,81;2,48;-29,29;-14,64
8923;-11,02;2,402;-26,47;-13,24
8924;-10,63;2,402;-25,53;-12,76
8925;-11,42;2,48;-28,32;-14,16
8926;-11,81;2,48;-29,29;-14,64
8927;-11,42;2,48;-28,32;-14,16
8928;-11,02;2,441;-26,9;-13,45
8929;-10,63;2,402;-25,53;-12,76
8930;-11,02;2,48;-27,33;-13,66
8931;-11,81;2,48;-29,29;-14,64
8932;-11,81;2,48;-29,29;-14,64
8933;-11,02;2,441;-26,9;-13,45
8934;-10,63;2,402;-25,53;-12,76
8935;-11,42;2,48;-28,32;-14,16
8936;-11,81;2,48;-29,29;-14,64
8937;-11,81;2,48;-29,29;-14,64
8938;-11,02;2,441;-26,9;-13,45
8939;-10,63;2,402;-25,53;-12,76
8940;-11,02;2,441;-26,9;-13,45
8941;-11,81;2,52;-29,76;-14,88
8942;-11,42;2,52;-28,78;-14,39
8943;-11,02;2,402;-26,47;-13,24
8944;-10,63;2,402;-25,53;-12,76
8945;-11,02;2,48;-27,33;-13,66
8946;-11,81;2,48;-29,29;-14,64
8947;-11,42;2,48;-28,32;-14,16
8948;-11,02;2,402;-26,47;-13,24
8949;-10,63;2,402;-25,53;-12,76
8950;-11,02;2,441;-26,9;-13,45
8951;-11,81;2,48;-29,29;-14,64
8952;-11,42;2,48;-28,32;-14,16
8953;-11,02;2,402;-26,47;-13,24
8954;-10,63;2,402;-25,53;-12,76
8955;-11,42;2,441;-27,88;-13,94
8956;-11,81;2,48;-29,29;-14,64
8957;-11,81;2,52;-29,76;-14,88
8958;-11,02;2,402;-26,47;-13,24
8959;-10,63;2,402;-25,53;-12,76
8960;-11,02;2,48;-27,33;-13,66
8961;-11,81;2,52;-29,76;-14,88
8962;-11,81;2,48;-29,29;-14,64
8963;-11,02;2,441;-26,9;-13,45
8964;-10,63;2,402;-25,53;-12,76
8965;-11,42;2,48;-28,32;-14,16
8966;-11,42;2,48;-28,32;-14,16
8967;-11,81;2,48;-29,29;-14,64
8968;-10,63;2,441;-25,95;-12,98
8969;-10,63;2,402;-25,53;-12,76
8970;-11,02;2,441;-26,9;-13,45
8971;-11,81;2,48;-29,29;-14,64
8972;-11,42;2,48;-28,32;-14,16
8973;-11,02;2,441;-26,9;-13,45
8974;-10,63;2,402;-25,53;-12,76
8975;-11,02;2,441;-26,9;-13,45
8976;-11,81;2,48;-29,29;-14,64
8977;-11,81;2,48;-29,29;-14,64
8978;-11,02;2,441;-26,9;-13,45
8979;-10,63;2,402;-25,53;-12,76
8980;-11,02;2,441;-26,9;-13,45
8981;-11,42;2,52;-28,78;-14,39
8982;-11,42;2,48;-28,32;-14,16
8983;-11,02;2,402;-26,47;-13,24
8984;-10,63;2,402;-25,53;-12,76
8985;-11,02;2,441;-26,9;-13,45
8986;-11,42;2,48;-28,32;-14,16
8987;-11,81;2,48;-29,29;-14,64
8988;-11,42;2,402;-27,43;-13,72
8989;-10,63;2,402;-25,53;-12,76
8990;-11,02;2,441;-26,9;-13,45
8991;-11,81;2,48;-29,29;-14,64
8992;-11,81;2,48;-29,29;-14,64
8993;-11,02;2,441;-26,9;-13,45
8994;-10,63;2,402;-25,53;-12,76
8995;-11,02;2,402;-26,47;-13,24
8996;-11,42;2,48;-28,32;-14,16
8997;-11,81;2,48;-29,29;-14,64
8998;-10,63;2,402;-25,53;-12,76
8999;-10,63;2,402;-25,53;-12,76
9000;-11,02;2,441;-26,9;-13,45
9001;-11,81;2,48;-29,29;-14,64
9002;-11,81;2,48;-29,29;-14,64
9003;-11,02;2,402;-26,47;-13,24
9004;-10,63;2,402;-25,53;-12,76
9005;-11,02;2,441;-26,9;-13,45
9006;-11,42;2,48;-28,32;-14,16
9007;-11,81;2,48;-29,29;-14,64
9008;-11,42;2,441;-27,88;-13,94
9009;-10,63;2,402;-25,53;-12,76
9010;-11,02;2,48;-27,33;-13,66
9011;-11,42;2,48;-28,32;-14,16
9012;-11,81;2,48;-29,29;-14,64
9013;-11,02;2,402;-26,47;-13,24
9014;-10,63;2,402;-25,53;-12,76
9015;-11,02;2,441;-26,9;-13,45
9016;-11,81;2,48;-29,29;-14,64
9017;-11,42;2,48;-28,32;-14,16
9018;-11,02;2,441;-26,9;-13,45
9019;-10,63;2,402;-25,53;-12,76
9020;-11,02;2,441;-26,9;-13,45
9021;-11,42;2,48;-28,32;-14,16
9022;-11,81;2,48;-29,29;-14,64
9023;-11,02;2,402;-26,47;-13,24
9024;-10,63;2,402;-25,53;-12,76
9025;-11,02;2,441;-26,9;-13,45
9026;-11,42;2,48;-28,32;-14,16
9027;-11,81;2,48;-29,29;-14,64
9028;-11,02;2,402;-26,47;-13,24
9029;-10,63;2,402;-25,53;-12,76
9030;-11,02;2,441;-26,9;-13,45
9031;-11,81;2,48;-29,29;-14,64
9032;-11,42;2,48;-28,32;-14,16
9033;-11,02;2,402;-26,47;-13,24
9034;-10,63;2,402;-25,53;-12,76
9035;-11,02;2,402;-26,47;-13,24
9036;-11,42;2,48;-28,32;-14,16
9037;-11,81;2,48;-29,29;-14,64
9038;-11,42;2,402;-27,43;-13,72
9039;-10,63;2,402;-25,53;-12,76
9040;-11,02;2,441;-26,9;-13,45
9041;-11,42;2,48;-28,32;-14,16
9042;-11,42;2,48;-28,32;-14,16
9043;-11,42;2,402;-27,43;-13,72
9044;-10,63;2,362;-25,11;-12,56
9045;-10,63;2,441;-25,95;-12,98
9046;-11,81;2,48;-29,29;-14,64
9047;-11,81;2,48;-29,29;-14,64
9048;-11,02;2,402;-26,47;-13,24
9049;-10,63;2,362;-25,11;-12,56
9050;-10,63;2,441;-25,95;-12,98
9051;-11,42;2,48;-28,32;-14,16
9052;-11,81;2,48;-29,29;-14,64
9053;-11,02;2,402;-26,47;-13,24
9054;-10,63;2,402;-25,53;-12,76
9055;-11,02;2,402;-26,47;-13,24
9056;-11,81;2,48;-29,29;-14,64
9057;-11,81;2,48;-29,29;-14,64
9058;-11,02;2,441;-26,9;-13,45
9059;-10,63;2,402;-25,53;-12,76
9060;-10,63;2,402;-25,53;-12,76
9061;-11,81;2,48;-29,29;-14,64
9062;-11,81;2,48;-29,29;-14,64
9063;-11,02;2,441;-26,9;-13,45
9064;-10,63;2,402;-25,53;-12,76
9065;-10,63;2,441;-25,95;-12,98
9066;-11,42;2,48;-28,32;-14,16
9067;-11,81;2,48;-29,29;-14,64
9068;-11,42;2,402;-27,43;-13,72
9069;-10,63;2,362;-25,11;-12,56
9070;-10,63;2,402;-25,53;-12,76
9071;-11,42;2,48;-28,32;-14,16
9072;-11,81;2,48;-29,29;-14,64
9073;-11,42;2,402;-27,43;-13,72
9074;-10,63;2,362;-25,11;-12,56
9075;-11,02;2,441;-26,9;-13,45
9076;-11,42;2,48;-28,32;-14,16
9077;-11,81;2,48;-29,29;-14,64
9078;-11,42;2,402;-27,43;-13,72
9079;-10,63;2,402;-25,53;-12,76
9080;-10,63;2,52;-26,79;-13,4
9081;-11,42;2,48;-28,32;-14,16
9082;-11,42;2,48;-28,32;-14,16
9083;-11,02;2,402;-26,47;-13,24
9084;-10,63;2,402;-25,53;-12,76
9085;-11,02;2,638;-29,07;-14,54
9086;-11,42;2,48;-28,32;-14,16
9087;-11,42;2,48;-28,32;-14,16
9088;-11,02;2,441;-26,9;-13,45
9089;-11,02;2,362;-26,03;-13,02
9090;-10,63;2,48;-26,36;-13,18
9091;-11,42;2,48;-28,32;-14,16
9092;-11,81;2,48;-29,29;-14,64
9093;-11,02;2,402;-26,47;-13,24
9094;-10,63;2,362;-25,11;-12,56
9095;-10,63;2,559;-27,2;-13,6
9096;-11,02;2,441;-26,9;-13,45
9097;-11,42;2,48;-28,32;-14,16
9098;-11,02;2,402;-26,47;-13,24
9099;-10,63;2,402;-25,53;-12,76
9100;-10,63;2,48;-26,36;-13,18
9101;-11,81;2,48;-29,29;-14,64
9102;-11,81;2,48;-29,29;-14,64
9103;-11,42;2,441;-27,88;-13,94
9104;-10,63;2,402;-25,53;-12,76
9105;-10,63;2,402;-25,53;-12,76
9106;-11,42;2,48;-28,32;-14,16
9107;-11,42;2,48;-28,32;-14,16
9108;-11,42;2,441;-27,88;-13,94
9109;-10,63;2,402;-25,53;-12,76
9110;-11,02;2,402;-26,47;-13,24
9111;-11,42;2,48;-28,32;-14,16
9112;-11,81;2,48;-29,29;-14,64
9113;-11,42;2,441;-27,88;-13,94
9114;-10,63;2,402;-25,53;-12,76
9115;-10,63;2,402;-25,53;-12,76
9116;-11,42;2,48;-28,32;-14,16
9117;-11,81;2,48;-29,29;-14,64
9118;-11,02;2,441;-26,9;-13,45
9119;-10,63;2,402;-25,53;-12,76
9120;-10,63;2,441;-25,95;-12,98
9121;-11,42;2,48;-28,32;-14,16
9122;-11,42;2,48;-28,32;-14,16
9123;-11,42;2,441;-27,88;-13,94
9124;-10,63;2,362;-25,11;-12,56
9125;-10,63;2,402;-25,53;-12,76
9126;-11,42;2,48;-28,32;-14,16
9127;-11,81;2,48;-29,29;-14,64
9128;-11,02;2,441;-26,9;-13,45
9129;-10,63;2,362;-25,11;-12,56
9130;-10,63;2,362;-25,11;-12,56
9131;-11,42;2,441;-27,88;-13,94
9132;-11,81;2,48;-29,29;-14,64
9133;-11,42;2,402;-27,43;-13,72
9134;-10,63;2,362;-25,11;-12,56
9135;-10,63;2,441;-25,95;-12,98
9136;-11,42;2,48;-28,32;-14,16
9137;-11,81;2,48;-29,29;-14,64
9138;-11,42;2,441;-27,88;-13,94
9139;-10,63;2,323;-24,69;-12,34
9140;-10,63;2,402;-25,53;-12,76
9141;-11,42;2,441;-27,88;-13,94
9142;-11,81;2,48;-29,29;-14,64
9143;-11,42;2,402;-27,43;-13,72
9144;-11,02;2,362;-26,03;-13,02
9145;-10,63;2,323;-24,69;-12,34
9146;-11,42;2,441;-27,88;-13,94
9147;-11,81;2,48;-29,29;-14,64
9148;-11,42;2,402;-27,43;-13,72
9149;-10,63;2,323;-24,69;-12,34
9150;-10,63;2,362;-25,11;-12,56
9151;-11,02;2,441;-26,9;-13,45
9152;-11,42;2,48;-28,32;-14,16
9153;-11,42;2,441;-27,88;-13,94
9154;-10,63;2,402;-25,53;-12,76
9155;-10,63;2,402;-25,53;-12,76
9156;-11,42;2,48;-28,32;-14,16
9157;-11,42;2,48;-28,32;-14,16
9158;-11,42;2,441;-27,88;-13,94
9159;-10,63;2,402;-25,53;-12,76
9160;-10,63;2,402;-25,53;-12,76
9161;-11,02;2,48;-27,33;-13,66
9162;-11,81;2,48;-29,29;-14,64
9163;-11,42;2,441;-27,88;-13,94
9164;-11,02;2,402;-26,47;-13,24
9165;-10,63;2,362;-25,11;-12,56
9166;-11,42;2,48;-28,32;-14,16
9167;-11,81;2,48;-29,29;-14,64
9168;-11,42;2,441;-27,88;-13,94
9169;-10,63;2,362;-25,11;-12,56
9170;-10,63;2,402;-25,53;-12,76
9171;-11,42;2,441;-27,88;-13,94
9172;-11,81;2,48;-29,29;-14,64
9173;-11,42;2,402;-27,43;-13,72
9174;-10,63;2,362;-25,11;-12,56
9175;-10,63;2,402;-25,53;-12,76
9176;-11,42;2,441;-27,88;-13,94
9177;-11,42;2,48;-28,32;-14,16
9178;-11,42;2,441;-27,88;-13,94
9179;-10,63;2,362;-25,11;-12,56
9180;-10,63;2,402;-25,53;-12,76
9181;-11,42;2,441;-27,88;-13,94
9182;-11,81;2,48;-29,29;-14,64
9183;-11,42;2,402;-27,43;-13,72
9184;-10,63;2,402;-25,53;-12,76
9185;-10,63;2,402;-25,53;-12,76
9186;-11,42;2,48;-28,32;-14,16
9187;-11,42;2,48;-28,32;-14,16
9188;-11,42;2,441;-27,88;-13,94
9189;-10,63;2,323;-24,69;-12,34
9190;-10,63;2,402;-25,53;-12,76
9191;-11,02;2,48;-27,33;-13,66
9192;-11,42;2,48;-28,32;-14,16
9193;-11,42;2,402;-27,43;-13,72
9194;-11,02;2,323;-25,6;-12,8
9195;-10,63;2,323;-24,69;-12,34
9196;-11,42;2,48;-28,32;-14,16
9197;-11,42;2,48;-28,32;-14,16
9198;-11,42;2,441;-27,88;-13,94
9199;-10,63;2,362;-25,11;-12,56
9200;-10,63;2,402;-25,53;-12,76
9201;-11,42;2,441;-27,88;-13,94
9202;-11,81;2,48;-29,29;-14,64
9203;-11,42;2,441;-27,88;-13,94
9204;-10,63;2,402;-25,53;-12,76
9205;-10,63;2,362;-25,11;-12,56
9206;-11,42;2,441;-27,88;-13,94
9207;-11,81;2,48;-29,29;-14,64
9208;-11,02;2,48;-27,33;-13,66
9209;-10,63;2,402;-25,53;-12,76
9210;-10,63;2,402;-25,53;-12,76
9211;-11,02;2,48;-27,33;-13,66
9212;-11,42;2,48;-28,32;-14,16
9213;-11,42;2,402;-27,43;-13,72
9214;-10,63;2,402;-25,53;-12,76
9215;-10,63;2,402;-25,53;-12,76
9216;-11,02;2,441;-26,9;-13,45
9217;-11,81;2,48;-29,29;-14,64
9218;-11,42;2,441;-27,88;-13,94
9219;-10,63;2,402;-25,53;-12,76
9220;-10,63;2,362;-25,11;-12,56
9221;-11,42;2,48;-28,32;-14,16
9222;-11,42;2,48;-28,32;-14,16
9223;-11,42;2,441;-27,88;-13,94
9224;-10,63;2,362;-25,11;-12,56
9225;-10,63;2,441;-25,95;-12,98
9226;-11,02;2,441;-26,9;-13,45
9227;-11,42;2,48;-28,32;-14,16
9228;-11,42;2,48;-28,32;-14,16
9229;-10,63;2,362;-25,11;-12,56
9230;-10,63;2,323;-24,69;-12,34
9231;-11,42;2,441;-27,88;-13,94
9232;-11,42;2,48;-28,32;-14,16
9233;-11,42;2,441;-27,88;-13,94
9234;-10,63;2,362;-25,11;-12,56
9235;-10,63;2,362;-25,11;-12,56
9236;-11,02;2,441;-26,9;-13,45
9237;-11,42;2,48;-28,32;-14,16
9238;-11,42;2,48;-28,32;-14,16
9239;-10,63;2,362;-25,11;-12,56
9240;-10,63;2,323;-24,69;-12,34
9241;-11,02;2,441;-26,9;-13,45
9242;-11,81;2,48;-29,29;-14,64
9243;-11,42;2,441;-27,88;-13,94
9244;-10,63;2,323;-24,69;-12,34
9245;-10,63;2,323;-24,69;-12,34
9246;-11,02;2,441;-26,9;-13,45
9247;-11,42;2,48;-28,32;-14,16
9248;-11,42;2,441;-27,88;-13,94
9249;-10,63;2,402;-25,53;-12,76
9250;-10,63;2,362;-25,11;-12,56
9251;-11,02;2,441;-26,9;-13,45
9252;-11,42;2,48;-28,32;-14,16
9253;-11,42;2,402;-27,43;-13,72
9254;-10,63;2,323;-24,69;-12,34
9255;-10,63;2,362;-25,11;-12,56
9256;-11,02;2,441;-26,9;-13,45
9257;-11,81;2,48;-29,29;-14,64
9258;-11,42;2,441;-27,88;-13,94
9259;-10,63;2,402;-25,53;-12,76
9260;-10,63;2,362;-25,11;-12,56
9261;-11,02;2,441;-26,9;-13,45
9262;-11,81;2,48;-29,29;-14,64
9263;-11,42;2,402;-27,43;-13,72
9264;-10,63;2,402;-25,53;-12,76
9265;-10,63;2,402;-25,53;-12,76
9266;-11,02;2,441;-26,9;-13,45
9267;-11,42;2,48;-28,32;-14,16
9268;-11,42;2,362;-26,97;-13,48
9269;-10,63;2,362;-25,11;-12,56
9270;-10,63;2,323;-24,69;-12,34
9271;-11,02;2,441;-26,9;-13,45
9272;-11,81;2,48;-29,29;-14,64
9273;-11,42;2,244;-25,63;-12,82
9274;-10,63;2,362;-25,11;-12,56
9275;-10,63;2,323;-24,69;-12,34
9276;-11,02;2,441;-26,9;-13,45
9277;-11,81;2,48;-29,29;-14,64
9278;-11,42;2,205;-25,18;-12,59
9279;-10,63;2,362;-25,11;-12,56
9280;-10,63;2,323;-24,69;-12,34
9281;-11,02;2,441;-26,9;-13,45
9282;-11,42;2,441;-27,88;-13,94
9283;-11,42;2,402;-27,43;-13,72
9284;-10,63;2,323;-24,69;-12,34
9285;-10,63;2,402;-25,53;-12,76
9286;-11,02;2,441;-26,9;-13,45
9287;-11,42;2,48;-28,32;-14,16
9288;-11,42;2,323;-26,53;-13,26
9289;-10,63;2,362;-25,11;-12,56
9290;-10,63;2,402;-25,53;-12,76
9291;-11,02;2,441;-26,9;-13,45
9292;-11,42;2,441;-27,88;-13,94
9293;-11,42;2,362;-26,97;-13,48
9294;-10,63;2,323;-24,69;-12,34
9295;-10,63;2,323;-24,69;-12,34
9296;-11,02;2,402;-26,47;-13,24
9297;-11,42;2,441;-27,88;-13,94
9298;-11,42;2,441;-27,88;-13,94
9299;-10,63;2,362;-25,11;-12,56
9300;-10,63;2,323;-24,69;-12,34
9301;-11,02;2,402;-26,47;-13,24
9302;-11,42;2,48;-28,32;-14,16
9303;-11,42;2,48;-28,32;-14,16
9304;-11,02;2,323;-25,6;-12,8
9305;-10,63;2,323;-24,69;-12,34
9306;-11,02;2,441;-26,9;-13,45
9307;-11,42;2,48;-28,32;-14,16
9308;-11,42;2,48;-28,32;-14,16
9309;-11,02;2,402;-26,47;-13,24
9310;-10,63;2,402;-25,53;-12,76
